median_rent,renter_occ,all_units,one_br,two_br,three_br,multi_rm,county,GPID,NAME
850,397.0,1727.0,193.0,24.0,11.0,1499.0,Beaver,8146,"Franklin township, Beaver County, Pennsylvania"
610,199.0,724.0,0.0,24.0,33.0,667.0,Beaver,8308,"Freedom borough, Beaver County, Pennsylvania"
-,10.0,82.0,0.0,0.0,3.0,79.0,Beaver,7780,"Georgetown borough, Beaver County, Pennsylvania"
821,22.0,46.0,0.0,0.0,2.0,44.0,Beaver,8327,"Glasgow borough, Beaver County, Pennsylvania"
1104,62.0,843.0,5.0,0.0,6.0,832.0,Beaver,9147,"Greene township, Beaver County, Pennsylvania"
723,106.0,1397.0,0.0,7.0,16.0,1374.0,Beaver,9031,"Hanover township, Beaver County, Pennsylvania"
794,105.0,1465.0,0.0,0.0,41.0,1424.0,Beaver,7934,"Harmony township, Beaver County, Pennsylvania"
650,10.0,52.0,0.0,0.0,3.0,49.0,Beaver,8330,"Homewood borough, Beaver County, Pennsylvania"
925,21.0,78.0,0.0,0.0,0.0,78.0,Beaver,8317,"Hookstown borough, Beaver County, Pennsylvania"
1041,1032.0,5854.0,13.0,12.0,189.0,5640.0,Beaver,9099,"Hopewell township, Beaver County, Pennsylvania"
917,127.0,1024.0,4.0,27.0,38.0,955.0,Beaver,9034,"Independence township, Beaver County, Pennsylvania"
820,128.0,813.0,0.0,0.0,10.0,803.0,Beaver,7919,"Industry borough, Beaver County, Pennsylvania"
596,121.0,407.0,4.0,7.0,16.0,380.0,Beaver,7921,"Koppel borough, Beaver County, Pennsylvania"
950,61.0,363.0,0.0,0.0,10.0,353.0,Beaver,8208,"Marion township, Beaver County, Pennsylvania"
539,684.0,1399.0,0.0,11.0,60.0,1328.0,Beaver,8240,"Midland borough, Beaver County, Pennsylvania"
601,1075.0,2917.0,94.0,22.0,322.0,2479.0,Beaver,8473,"Monaca borough, Beaver County, Pennsylvania"
649,1415.0,3077.0,33.0,147.0,238.0,2659.0,Beaver,9015,"New Brighton borough, Beaver County, Pennsylvania"
575,27.0,181.0,3.0,0.0,9.0,169.0,Beaver,9293,"New Galilee borough, Beaver County, Pennsylvania"
992,650.0,3604.0,0.0,0.0,113.0,3491.0,Beaver,7719,"New Sewickley township, Beaver County, Pennsylvania"
734,144.0,2141.0,0.0,21.0,22.0,2098.0,Beaver,8128,"North Sewickley township, Beaver County, Pennsylvania"
689,174.0,1453.0,0.0,20.0,17.0,1416.0,Beaver,8518,"Ohioville borough, Beaver County, Pennsylvania"
663,362.0,1408.0,145.0,16.0,67.0,1180.0,Beaver,8371,"Patterson township, Beaver County, Pennsylvania"
1067,19.0,269.0,0.0,0.0,0.0,269.0,Beaver,7741,"Patterson Heights borough, Beaver County, Pennsylvania"
625,26.0,238.0,0.0,2.0,2.0,234.0,Beaver,8138,"Potter township, Beaver County, Pennsylvania"
576,213.0,693.0,23.0,0.0,52.0,618.0,Beaver,9053,"Pulaski township, Beaver County, Pennsylvania"
719,100.0,1300.0,0.0,0.0,53.0,1247.0,Beaver,9056,"Raccoon township, Beaver County, Pennsylvania"
602,799.0,1816.0,135.0,121.0,228.0,1332.0,Beaver,7881,"Rochester borough, Beaver County, Pennsylvania"
823,243.0,1252.0,4.0,15.0,79.0,1154.0,Beaver,8608,"Rochester township, Beaver County, Pennsylvania"
778,26.0,93.0,0.0,4.0,2.0,87.0,Beaver,8494,"Shippingport borough, Beaver County, Pennsylvania"
910,136.0,1200.0,0.0,0.0,74.0,1126.0,Beaver,10273,"South Beaver township, Beaver County, Pennsylvania"
629,55.0,189.0,0.0,0.0,14.0,175.0,Beaver,8303,"South Heights borough, Beaver County, Pennsylvania"
544,436.0,788.0,2.0,2.0,73.0,711.0,Beaver,8362,"Vanport township, Beaver County, Pennsylvania"
855,153.0,511.0,0.0,0.0,9.0,502.0,Beaver,8515,"West Mayfield borough, Beaver County, Pennsylvania"
752,312.0,743.0,3.0,0.0,76.0,664.0,Beaver,8355,"White township, Beaver County, Pennsylvania"
647,537.0,1429.0,86.0,30.0,158.0,1155.0,Bedford,7939,"Bedford borough, Bedford County, Pennsylvania"
733,412.0,2491.0,14.0,52.0,94.0,2331.0,Bedford,8533,"Bedford township, Bedford County, Pennsylvania"
705,22.0,378.0,2.0,6.0,8.0,362.0,Bedford,8108,"Bloomfield township, Bedford County, Pennsylvania"
762,85.0,884.0,7.0,0.0,29.0,848.0,Bedford,8110,"Broad Top township, Bedford County, Pennsylvania"
480,12.0,56.0,0.0,0.0,0.0,56.0,Bedford,8080,"Coaldale borough, Bedford County, Pennsylvania"
713,37.0,526.0,0.0,5.0,36.0,485.0,Bedford,8112,"Colerain township, Bedford County, Pennsylvania"
692,72.0,749.0,17.0,32.0,39.0,661.0,Bedford,7739,"Cumberland Valley township, Bedford County, Pennsylvania"
720,216.0,955.0,45.0,28.0,22.0,860.0,Bedford,8065,"East Providence township, Bedford County, Pennsylvania"
793,256.0,1360.0,21.0,0.0,14.0,1325.0,Bedford,8067,"East St. Clair township, Bedford County, Pennsylvania"
578,418.0,1015.0,31.0,10.0,143.0,831.0,Bedford,8295,"Everett borough, Bedford County, Pennsylvania"
703,53.0,641.0,18.0,53.0,13.0,557.0,Bedford,8322,"Harrison township, Bedford County, Pennsylvania"
531,29.0,99.0,0.0,0.0,12.0,87.0,Bedford,8297,"Hopewell borough, Bedford County, Pennsylvania"
643,109.0,997.0,12.0,0.0,43.0,942.0,Bedford,8325,"Hopewell township, Bedford County, Pennsylvania"
543,92.0,385.0,2.0,0.0,26.0,357.0,Bedford,8513,"Hyndman borough, Bedford County, Pennsylvania"
406,71.0,591.0,3.0,10.0,34.0,544.0,Bedford,10234,"Juniata township, Bedford County, Pennsylvania"
669,102.0,898.0,15.0,35.0,145.0,703.0,Bedford,10260,"Kimmel township, Bedford County, Pennsylvania"
675,114.0,541.0,0.0,4.0,29.0,508.0,Bedford,10262,"King township, Bedford County, Pennsylvania"
664,94.0,715.0,4.0,22.0,6.0,683.0,Bedford,7909,"Liberty township, Bedford County, Pennsylvania"
613,6.0,194.0,5.0,2.0,10.0,177.0,Bedford,8086,"Lincoln township, Bedford County, Pennsylvania"
677,132.0,874.0,30.0,0.0,37.0,807.0,Bedford,8345,"Londonderry township, Bedford County, Pennsylvania"
767,35.0,434.0,41.0,27.0,29.0,337.0,Bedford,10232,"Mann township, Bedford County, Pennsylvania"
825,28.0,145.0,10.0,4.0,10.0,121.0,Bedford,7997,"Manns Choice borough, Bedford County, Pennsylvania"
703,101.0,740.0,24.0,10.0,22.0,684.0,Bedford,8528,"Monroe township, Bedford County, Pennsylvania"
545,128.0,1162.0,12.0,13.0,81.0,1056.0,Bedford,8260,"Napier township, Bedford County, Pennsylvania"
625,28.0,82.0,0.0,0.0,0.0,82.0,Bedford,8306,"New Paris borough, Bedford County, Pennsylvania"
-,8.0,200.0,0.0,4.0,5.0,191.0,Bedford,8285,"Pavia township, Bedford County, Pennsylvania"
745,18.0,76.0,2.0,0.0,0.0,74.0,Bedford,8311,"Pleasantville borough, Bedford County, Pennsylvania"
850,7.0,51.0,0.0,0.0,4.0,47.0,Bedford,7916,"Rainsburg borough, Bedford County, Pennsylvania"
675,17.0,40.0,6.0,3.0,6.0,25.0,Bedford,10237,"St. Clairsville borough, Bedford County, Pennsylvania"
613,107.0,347.0,0.0,5.0,18.0,324.0,Bedford,10240,"Saxton borough, Bedford County, Pennsylvania"
729,60.0,165.0,5.0,0.0,20.0,140.0,Bedford,10243,"Schellsburg borough, Bedford County, Pennsylvania"
923,151.0,779.0,12.0,0.0,32.0,735.0,Bedford,8531,"Snake Spring township, Bedford County, Pennsylvania"
675,31.0,526.0,36.0,17.0,29.0,444.0,Bedford,8314,"Southampton township, Bedford County, Pennsylvania"
645,114.0,795.0,5.0,3.0,10.0,777.0,Bedford,8936,"South Woodbury township, Bedford County, Pennsylvania"
663,297.0,1729.0,21.0,126.0,42.0,1540.0,Bedford,8287,"West Providence township, Bedford County, Pennsylvania"
656,58.0,732.0,12.0,0.0,6.0,714.0,Bedford,8326,"West St. Clair township, Bedford County, Pennsylvania"
721,14.0,124.0,0.0,6.0,0.0,118.0,Bedford,10245,"Woodbury borough, Bedford County, Pennsylvania"
683,89.0,455.0,0.0,3.0,17.0,435.0,Bedford,8077,"Woodbury township, Bedford County, Pennsylvania"
-,0.0,26.0,0.0,0.0,0.0,26.0,Berks,8101,"Adamstown borough, Berks County, Pennsylvania"
1034,117.0,693.0,10.0,13.0,20.0,650.0,Berks,8182,"Albany township, Berks County, Pennsylvania"
1236,285.0,1756.0,0.0,0.0,57.0,1699.0,Berks,8184,"Alsace township, Berks County, Pennsylvania"
1369,626.0,4717.0,123.0,126.0,149.0,4319.0,Berks,8022,"Amity township, Berks County, Pennsylvania"
1081,118.0,514.0,0.0,0.0,28.0,486.0,Berks,7992,"Bally borough, Berks County, Pennsylvania"
1021,115.0,394.0,0.0,4.0,19.0,371.0,Berks,7994,"Bechtelsville borough, Berks County, Pennsylvania"
1094,254.0,2021.0,14.0,11.0,77.0,1919.0,Berks,8024,"Bern township, Berks County, Pennsylvania"
856,108.0,402.0,0.0,18.0,8.0,376.0,Berks,7996,"Bernville borough, Berks County, Pennsylvania"
-,130.0,1508.0,14.0,16.0,62.0,1416.0,Berks,8630,"Bethel township, Berks County, Pennsylvania"
900,380.0,2177.0,8.0,45.0,179.0,1945.0,Berks,8419,"Birdsboro borough, Berks County, Pennsylvania"
851,918.0,1984.0,182.0,111.0,205.0,1486.0,Berks,7753,"Boyertown borough, Berks County, Pennsylvania"
918,234.0,1887.0,19.0,25.0,86.0,1757.0,Berks,9007,"Brecknock township, Berks County, Pennsylvania"
1145,297.0,1615.0,0.0,16.0,77.0,1522.0,Berks,10255,"Caernarvon township, Berks County, Pennsylvania"
750,30.0,107.0,0.0,10.0,5.0,92.0,Berks,8487,"Centerport borough, Berks County, Pennsylvania"
947,227.0,1723.0,0.0,0.0,64.0,1659.0,Berks,7975,"Centre township, Berks County, Pennsylvania"
1044,329.0,2366.0,0.0,48.0,17.0,2301.0,Berks,8015,"Colebrookdale township, Berks County, Pennsylvania"
1092,2107.0,7089.0,98.0,83.0,596.0,6312.0,Berks,8018,"Cumru township, Berks County, Pennsylvania"
800,75.0,597.0,0.0,0.0,3.0,594.0,Berks,8192,"District township, Berks County, Pennsylvania"
-,83.0,1395.0,0.0,11.0,18.0,1366.0,Berks,8194,"Douglass township, Berks County, Pennsylvania"
-,34.0,1332.0,13.0,0.0,19.0,1300.0,Berks,8523,"Earl township, Berks County, Pennsylvania"
1354,1364.0,10030.0,47.0,14.0,279.0,9690.0,Berks,8783,"Exeter township, Berks County, Pennsylvania"
927,430.0,1675.0,43.0,26.0,44.0,1562.0,Berks,7789,"Fleetwood borough, Berks County, Pennsylvania"
1161,246.0,1543.0,0.0,65.0,19.0,1459.0,Berks,8526,"Greenwich township, Berks County, Pennsylvania"
906,670.0,1978.0,38.0,21.0,105.0,1814.0,Berks,8113,"Hamburg borough, Berks County, Pennsylvania"
1286,95.0,636.0,0.0,0.0,7.0,629.0,Berks,7836,"Heidelberg township, Berks County, Pennsylvania"
870,97.0,1325.0,5.0,10.0,21.0,1289.0,Berks,7774,"Hereford township, Berks County, Pennsylvania"
1063,83.0,745.0,0.0,5.0,5.0,735.0,Berks,7776,"Jefferson township, Berks County, Pennsylvania"
1223,207.0,1172.0,0.0,0.0,23.0,1149.0,Berks,8337,"Kenhorst borough, Berks County, Pennsylvania"
931,976.0,2576.0,104.0,86.0,254.0,2132.0,Berks,10266,"Kutztown borough, Berks County, Pennsylvania"
913,236.0,1687.0,32.0,0.0,71.0,1584.0,Berks,10268,"Laureldale borough, Berks County, Pennsylvania"
945,198.0,817.0,0.0,4.0,23.0,790.0,Berks,8339,"Leesport borough, Berks County, Pennsylvania"
800,23.0,79.0,0.0,0.0,4.0,75.0,Berks,8158,"Lenhartsville borough, Berks County, Pennsylvania"
548,442.0,2269.0,29.0,0.0,124.0,2116.0,Berks,10226,"Longswamp township, Berks County, Pennsylvania"
1007,515.0,2000.0,0.0,0.0,181.0,1819.0,Berks,8560,"Lower Alsace township, Berks County, Pennsylvania"
1281,177.0,2141.0,0.0,0.0,69.0,2072.0,Berks,10249,"Lower Heidelberg township, Berks County, Pennsylvania"
900,70.0,213.0,0.0,0.0,18.0,195.0,Berks,8160,"Lyons borough, Berks County, Pennsylvania"
1187,565.0,3658.0,0.0,0.0,39.0,3619.0,Berks,10251,"Maidencreek township, Berks County, Pennsylvania"
838,149.0,680.0,10.0,0.0,9.0,661.0,Berks,7885,"Marion township, Berks County, Pennsylvania"
911,268.0,1375.0,9.0,0.0,19.0,1347.0,Berks,7748,"Maxatawny township, Berks County, Pennsylvania"
881,389.0,1248.0,0.0,10.0,111.0,1127.0,Berks,8420,"Mohnton borough, Berks County, Pennsylvania"
997,490.0,1418.0,0.0,13.0,94.0,1311.0,Berks,8305,"Mount Penn borough, Berks County, Pennsylvania"
1078,1310.0,8067.0,98.0,18.0,387.0,7564.0,Berks,9305,"Muhlenberg township, Berks County, Pennsylvania"
1208,11.0,11.0,0.0,0.0,0.0,11.0,Berks,8051,"New Morgan borough, Berks County, Pennsylvania"
1214,48.0,562.0,0.0,0.0,16.0,546.0,Berks,8495,"North Heidelberg township, Berks County, Pennsylvania"
1122,275.0,1744.0,20.0,0.0,17.0,1707.0,Berks,8084,"Oley township, Berks County, Pennsylvania"
773,123.0,953.0,3.0,0.0,35.0,915.0,Berks,7736,"Ontelaunee township, Berks County, Pennsylvania"
890,82.0,828.0,0.0,0.0,0.0,828.0,Berks,8267,"Penn township, Berks County, Pennsylvania"
879,143.0,1081.0,0.0,18.0,25.0,1038.0,Berks,7962,"Perry township, Berks County, Pennsylvania"
1050,36.0,693.0,29.0,11.0,21.0,632.0,Berks,7918,"Pike township, Berks County, Pennsylvania"
811,17607.0,33628.0,1433.0,912.0,4158.0,27125.0,Berks,7990,"Reading city, Berks County, Pennsylvania"
870,276.0,1609.0,32.0,13.0,112.0,1452.0,Berks,7713,"Richmond township, Berks County, Pennsylvania"
927,233.0,2839.0,15.0,8.0,98.0,2718.0,Berks,8105,"Robeson township, Berks County, Pennsylvania"
791,259.0,935.0,0.0,16.0,62.0,857.0,Berks,8397,"Robesonia borough, Berks County, Pennsylvania"
978,141.0,1504.0,0.0,0.0,58.0,1446.0,Berks,7970,"Rockland township, Berks County, Pennsylvania"
-,84.0,1599.0,0.0,0.0,29.0,1570.0,Berks,7971,"Ruscombmanor township, Berks County, Pennsylvania"
910,252.0,817.0,8.0,16.0,78.0,715.0,Berks,8399,"St. Lawrence borough, Berks County, Pennsylvania"
985,509.0,2260.0,0.0,0.0,125.0,2135.0,Berks,8033,"Shillington borough, Berks County, Pennsylvania"
859,198.0,618.0,5.0,16.0,18.0,579.0,Berks,7876,"Shoemakersville borough, Berks County, Pennsylvania"
1101,771.0,1762.0,0.0,38.0,210.0,1514.0,Berks,8250,"Sinking Spring borough, Berks County, Pennsylvania"
889,362.0,2777.0,52.0,0.0,44.0,2681.0,Berks,7973,"South Heidelberg township, Berks County, Pennsylvania"
1180,2325.0,11026.0,119.0,37.0,492.0,10378.0,Berks,8807,"Spring township, Berks County, Pennsylvania"
1024,324.0,1460.0,0.0,0.0,70.0,1390.0,Berks,7958,"Tilden township, Berks County, Pennsylvania"
914,295.0,846.0,20.0,11.0,36.0,779.0,Berks,8200,"Topton borough, Berks County, Pennsylvania"
837,242.0,1084.0,0.0,0.0,44.0,1040.0,Berks,8265,"Tulpehocken township, Berks County, Pennsylvania"
805,232.0,1535.0,0.0,0.0,77.0,1458.0,Berks,10223,"Union township, Berks County, Pennsylvania"
1010,113.0,724.0,4.0,20.0,20.0,680.0,Berks,8342,"Upper Bern township, Berks County, Pennsylvania"
817,169.0,758.0,2.0,5.0,29.0,722.0,Berks,8344,"Upper Tulpehocken township, Berks County, Pennsylvania"
924,317.0,1939.0,13.0,0.0,35.0,1891.0,Berks,8103,"Washington township, Berks County, Pennsylvania"
1036,499.0,1337.0,38.0,6.0,206.0,1087.0,Berks,8203,"Wernersville borough, Berks County, Pennsylvania"
812,670.0,1674.0,10.0,107.0,163.0,1394.0,Berks,7830,"West Reading borough, Berks County, Pennsylvania"
952,163.0,1085.0,7.0,0.0,69.0,1009.0,Berks,8147,"Windsor township, Berks County, Pennsylvania"
1067,315.0,1191.0,0.0,20.0,117.0,1054.0,Berks,7832,"Womelsdorf borough, Berks County, Pennsylvania"
1330,1516.0,4591.0,93.0,81.0,586.0,3831.0,Berks,7711,"Wyomissing borough, Berks County, Pennsylvania"
764,750.0,3026.0,65.0,13.0,150.0,2798.0,Blair,7825,"Allegheny township, Blair County, Pennsylvania"
697,6790.0,20718.0,518.0,468.0,1059.0,18673.0,Blair,8039,"Altoona city, Blair County, Pennsylvania"
701,629.0,3058.0,20.0,83.0,79.0,2876.0,Blair,7827,"Antis township, Blair County, Pennsylvania"
760,265.0,735.0,0.0,12.0,42.0,681.0,Blair,8458,"Bellwood borough, Blair County, Pennsylvania"
937,214.0,2020.0,39.0,0.0,56.0,1925.0,Blair,7828,"Blair township, Blair County, Pennsylvania"
-,30.0,318.0,6.0,2.0,0.0,310.0,Blair,8154,"Catharine township, Blair County, Pennsylvania"
808,248.0,583.0,15.0,17.0,72.0,479.0,Blair,7807,"Duncansville borough, Blair County, Pennsylvania"
846,416.0,3062.0,23.0,0.0,88.0,2951.0,Blair,8156,"Frankstown township, Blair County, Pennsylvania"
773,318.0,1515.0,15.0,0.0,40.0,1460.0,Blair,8625,"Freedom township, Blair County, Pennsylvania"
743,535.0,1892.0,30.0,29.0,45.0,1788.0,Blair,8053,"Greenfield township, Blair County, Pennsylvania"
750,1337.0,2962.0,127.0,28.0,325.0,2482.0,Blair,8288,"Hollidaysburg borough, Blair County, Pennsylvania"
794,69.0,524.0,5.0,0.0,7.0,512.0,Blair,8270,"Huston township, Blair County, Pennsylvania"
715,52.0,453.0,4.0,17.0,13.0,419.0,Blair,8413,"Juniata township, Blair County, Pennsylvania"
868,1233.0,5480.0,20.0,9.0,232.0,5219.0,Blair,9601,"Logan township, Blair County, Pennsylvania"
652,255.0,863.0,12.0,10.0,60.0,781.0,Blair,8291,"Martinsburg borough, Blair County, Pennsylvania"
725,38.0,124.0,2.0,0.0,5.0,117.0,Blair,8293,"Newry borough, Blair County, Pennsylvania"
700,391.0,1099.0,13.0,9.0,60.0,1017.0,Blair,8878,"North Woodbury township, Blair County, Pennsylvania"
652,267.0,1100.0,20.0,0.0,42.0,1038.0,Blair,7910,"Roaring Spring borough, Blair County, Pennsylvania"
710,228.0,1494.0,0.0,0.0,11.0,1483.0,Blair,8444,"Snyder township, Blair County, Pennsylvania"
979,269.0,1068.0,13.0,8.0,71.0,976.0,Blair,8036,"Taylor township, Blair County, Pennsylvania"
-,6.0,65.0,0.0,0.0,0.0,65.0,Blair,10275,"Tunnelhill borough, Blair County, Pennsylvania"
631,1019.0,2579.0,30.0,35.0,278.0,2236.0,Blair,8005,"Tyrone borough, Blair County, Pennsylvania"
870,138.0,907.0,18.0,3.0,25.0,861.0,Blair,8038,"Tyrone township, Blair County, Pennsylvania"
570,181.0,541.0,11.0,8.0,35.0,487.0,Blair,8414,"Williamsburg borough, Blair County, Pennsylvania"
659,71.0,661.0,13.0,0.0,24.0,624.0,Blair,8335,"Woodbury township, Blair County, Pennsylvania"
-,5.0,77.0,0.0,0.0,0.0,77.0,Bradford,7829,"Alba borough, Bradford County, Pennsylvania"
929,71.0,554.0,15.0,16.0,37.0,486.0,Bradford,8416,"Albany township, Bradford County, Pennsylvania"
800,4.0,182.0,5.0,18.0,39.0,120.0,Bradford,8070,"Armenia township, Bradford County, Pennsylvania"
765,59.0,569.0,5.0,14.0,7.0,543.0,Bradford,7943,"Asylum township, Bradford County, Pennsylvania"
450,474.0,1520.0,47.0,53.0,185.0,1235.0,Bradford,8061,"Athens borough, Bradford County, Pennsylvania"
694,419.0,2388.0,0.0,0.0,64.0,2324.0,Bradford,7839,"Athens township, Bradford County, Pennsylvania"
682,9.0,95.0,3.0,0.0,5.0,87.0,Bradford,8063,"Burlington borough, Bradford County, Pennsylvania"
725,52.0,396.0,10.0,17.0,15.0,354.0,Bradford,8932,"Burlington township, Bradford County, Pennsylvania"
598,429.0,944.0,70.0,29.0,103.0,742.0,Bradford,8242,"Canton borough, Bradford County, Pennsylvania"
712,149.0,910.0,53.0,23.0,13.0,821.0,Bradford,7841,"Canton township, Bradford County, Pennsylvania"
764,125.0,529.0,3.0,5.0,45.0,476.0,Bradford,7844,"Columbia township, Bradford County, Pennsylvania"
793,73.0,423.0,6.0,41.0,43.0,333.0,Bradford,7888,"Franklin township, Bradford County, Pennsylvania"
775,54.0,441.0,19.0,0.0,14.0,408.0,Bradford,8262,"Granville township, Bradford County, Pennsylvania"
950,36.0,341.0,8.0,0.0,17.0,316.0,Bradford,8264,"Herrick township, Bradford County, Pennsylvania"
840,14.0,111.0,0.0,0.0,2.0,109.0,Bradford,8243,"Le Raysville borough, Bradford County, Pennsylvania"
710,67.0,337.0,0.0,27.0,18.0,292.0,Bradford,10265,"Leroy township, Bradford County, Pennsylvania"
648,60.0,603.0,0.0,4.0,11.0,588.0,Bradford,7891,"Litchfield township, Bradford County, Pennsylvania"
883,70.0,278.0,0.0,0.0,7.0,271.0,Bradford,8245,"Monroe borough, Bradford County, Pennsylvania"
938,75.0,537.0,9.0,0.0,22.0,506.0,Bradford,7893,"Monroe township, Bradford County, Pennsylvania"
663,49.0,146.0,30.0,0.0,2.0,114.0,Bradford,8248,"New Albany borough, Bradford County, Pennsylvania"
546,223.0,573.0,93.0,10.0,46.0,424.0,Bradford,7964,"North Towanda township, Bradford County, Pennsylvania"
876,76.0,497.0,14.0,3.0,4.0,476.0,Bradford,10269,"Orwell township, Bradford County, Pennsylvania"
700,13.0,292.0,10.0,45.0,57.0,180.0,Bradford,10271,"Overton township, Bradford County, Pennsylvania"
756,35.0,337.0,3.0,13.0,13.0,308.0,Bradford,10254,"Pike township, Bradford County, Pennsylvania"
825,77.0,908.0,26.0,53.0,57.0,772.0,Bradford,9087,"Ridgebury township, Bradford County, Pennsylvania"
878,71.0,203.0,0.0,0.0,4.0,199.0,Bradford,9085,"Rome borough, Bradford County, Pennsylvania"
1098,46.0,490.0,0.0,4.0,6.0,480.0,Bradford,8989,"Rome township, Bradford County, Pennsylvania"
736,1342.0,2741.0,37.0,28.0,336.0,2340.0,Bradford,8906,"Sayre borough, Bradford County, Pennsylvania"
896,89.0,647.0,5.0,0.0,28.0,614.0,Bradford,9113,"Sheshequin township, Bradford County, Pennsylvania"
921,84.0,684.0,9.0,15.0,20.0,640.0,Bradford,8660,"Smithfield township, Bradford County, Pennsylvania"
671,85.0,533.0,12.0,29.0,34.0,458.0,Bradford,8698,"South Creek township, Bradford County, Pennsylvania"
622,42.0,497.0,0.0,0.0,11.0,486.0,Bradford,8603,"South Waverly borough, Bradford County, Pennsylvania"
585,64.0,626.0,4.0,63.0,31.0,528.0,Bradford,8701,"Springfield township, Bradford County, Pennsylvania"
833,45.0,317.0,7.0,2.0,8.0,300.0,Bradford,8508,"Standing Stone township, Bradford County, Pennsylvania"
975,28.0,257.0,8.0,5.0,14.0,230.0,Bradford,8258,"Stevens township, Bradford County, Pennsylvania"
650,18.0,96.0,5.0,1.0,1.0,89.0,Bradford,8605,"Sylvania borough, Bradford County, Pennsylvania"
769,44.0,653.0,22.0,43.0,34.0,554.0,Bradford,10257,"Terry township, Bradford County, Pennsylvania"
800,536.0,1473.0,74.0,35.0,132.0,1232.0,Bradford,7936,"Towanda borough, Bradford County, Pennsylvania"
900,80.0,467.0,22.0,8.0,3.0,434.0,Bradford,10259,"Towanda township, Bradford County, Pennsylvania"
625,263.0,661.0,28.0,19.0,94.0,520.0,Bradford,7938,"Troy borough, Bradford County, Pennsylvania"
806,144.0,760.0,10.0,0.0,47.0,703.0,Bradford,7944,"Troy township, Bradford County, Pennsylvania"
809,63.0,504.0,0.0,0.0,25.0,479.0,Bradford,8162,"Tuscarora township, Bradford County, Pennsylvania"
744,135.0,581.0,13.0,5.0,13.0,550.0,Bradford,8020,"Ulster township, Bradford County, Pennsylvania"
